,car_name,brand,model,vehicle_age,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_km_driven
11850,27,5,58,3,0,3,0,18.2,1199,88.7,5,850000,13.83456980721744
11851,27,5,58,5,1,1,1,27.3,1498,98.6,5,800000,13.287568102831404
11852,27,5,58,10,0,3,1,16.0,1198,90.0,5,325000,16.01017840402054
11853,27,5,58,5,1,3,1,18.7,1199,88.7,5,500000,13.287712379549449
11854,27,5,58,6,0,3,1,18.7,1199,88.7,5,495000,15.872674880270605
11855,27,5,58,3,1,3,1,18.7,1199,88.7,5,650000,14.872674880270605
11856,27,5,58,6,0,3,1,18.7,1199,88.7,5,495000,15.287712379549449
11857,27,5,58,5,0,3,1,18.7,1199,88.7,5,562000,15.271025250616571
11858,27,5,58,2,0,3,1,18.7,1199,88.7,5,810000,11.98903963696239
11859,27,5,58,4,0,3,1,18.7,1199,88.7,5,600000,12.974414589805527
11860,27,5,58,5,1,1,1,27.3,1498,98.6,5,720000,16.155608843542105
11861,27,5,58,5,0,1,1,27.3,1498,98.6,5,630000,16.123636453803826
11862,27,5,58,5,0,1,1,27.3,1498,98.6,5,625000,16.01017840402054
11863,27,5,58,6,0,3,1,18.7,1199,88.7,5,560000,14.256356135514165
11864,27,5,58,6,0,1,1,27.3,1498,98.6,5,500000,16.434058047167447
11865,27,5,58,6,0,3,0,19.0,1199,88.7,5,615000,15.32333628928017
11866,27,5,58,3,1,1,1,27.3,1498,98.6,5,725000,16.053247125912428
11867,27,5,58,5,0,3,0,19.0,1199,88.7,5,725000,15.516007757744134
11868,27,5,58,3,0,3,1,18.7,1199,88.7,5,650000,15.848427334023928
11869,27,5,58,4,1,3,0,19.0,1199,88.7,5,725000,15.095067301607054
11870,27,5,58,4,0,3,1,18.7,1199,88.7,5,550000,14.872674880270605
11871,27,5,58,6,0,1,1,27.3,1498,98.6,5,660000,15.110646427577821
11872,27,5,58,4,0,3,0,19.0,1199,88.7,5,725000,14.76414591506339
11873,27,5,58,3,0,1,1,27.3,1498,98.6,5,700000,13.872674880270605
11874,27,5,58,5,0,3,1,18.2,1199,88.7,5,525000,16.1357092861044
11875,27,5,58,6,0,3,0,19.0,1199,88.7,5,615000,15.32333628928017
11876,27,5,58,5,0,1,1,27.3,1498,98.6,5,625000,16.652284811845306
11877,27,5,58,4,0,3,1,18.2,1199,88.7,5,641000,14.667665976977085
11878,27,5,58,4,1,3,0,19.0,1199,88.7,5,625000,14.287712379549449
11879,27,5,58,5,1,3,1,18.7,1199,88.7,5,540000,14.1357092861044
11880,27,5,58,3,0,3,0,17.1,1199,88.51,5,925000,14.123070580079807
11881,4,1,0,8,0,1,0,18.88,1995,184.0,5,1170000,16.340823716009012
11882,4,1,0,12,0,3,0,12.05,1995,154.0,5,565000,16.175237650291038
11883,4,1,0,8,0,1,0,18.88,1995,184.0,5,1465000,16.68002980232821
11884,4,1,0,5,0,1,0,19.59,1995,184.0,5,2690000,15.45763738099176
11885,4,1,0,10,0,1,0,13.2,1995,170.0,5,1025000,16.196525287288996
11886,4,1,0,5,0,1,0,22.69,1995,190.0,5,2090000,16.053247125912428
11887,4,1,0,4,0,1,0,13.2,1995,170.0,5,2900000,14.287712379549449
11888,4,1,0,6,0,1,0,22.69,1995,190.0,5,1890000,15.45763738099176
11889,4,1,0,9,0,1,0,22.69,1995,190.0,5,1050000,16.227465529501675
11890,4,1,0,5,0,1,0,21.76,1995,188.0,5,2650000,16.11553140416677
11891,4,1,0,10,0,1,0,22.69,1995,190.0,5,550000,16.720671786825555
11892,4,1,0,7,0,1,0,18.88,1995,184.0,5,1400000,14.175237650291036
11893,4,1,0,6,0,1,0,19.59,1995,187.74,5,2675000,15.77313920671969
11894,4,1,0,11,0,1,0,22.69,1995,190.0,5,974000,16.550746785383243
11895,4,1,0,4,0,1,0,18.88,1995,184.0,5,2350000,13.872674880270605
11896,4,1,0,4,0,3,0,15.34,1998,248.0,5,2550000,15.798674298826828
11897,4,1,0,6,0,1,0,19.59,1995,187.74,5,2550000,15.747143998186747
11898,4,1,0,10,0,1,0,16.07,1995,181.0,5,1700000,15.32333628928017
11899,4,1,0,6,0,1,0,19.59,1995,184.0,5,1999000,15.32333628928017
11900,4,1,0,6,0,1,0,19.59,1995,184.0,5,1825000,15.988152097690541
11901,4,1,0,4,0,1,0,22.69,1995,190.0,5,2800000,14.1357092861044
11902,4,1,0,6,0,1,0,18.88,1995,184.0,5,2150000,14.919980595048962
11903,4,1,0,10,0,1,0,16.07,1995,181.0,5,895000,16.457637380991763
11904,4,1,0,11,0,3,0,12.05,1995,154.0,5,680000,15.550746785383243
11905,4,1,0,6,0,1,0,18.88,1995,184.0,5,2080000,15.010178404020541
11906,4,1,0,7,0,1,0,18.88,1995,184.0,5,1650000,15.32333628928017
11907,4,1,0,3,0,1,0,21.76,1995,188.0,5,3600000,14.77313920671969
11908,4,1,0,11,0,1,0,16.07,1995,181.0,5,925000,15.638209626633582
11909,4,1,0,10,0,1,0,16.07,1995,181.0,4,690000,16.095067301607052
11910,4,1,0,6,0,1,0,19.59,1995,187.74,5,2675000,15.77313920671969
11911,4,1,0,8,0,1,0,18.88,1995,184.0,5,1095000,15.4893462407191
11912,4,1,0,11,0,1,0,16.07,1995,181.0,5,999000,17.10533563706088
11913,4,1,0,9,0,1,0,16.07,1995,181.0,5,1250000,17.26956503283919
11914,4,1,0,4,0,1,0,19.59,1995,187.74,5,3300000,15.66622400280318
11915,4,1,0,6,0,1,0,19.59,1995,187.74,5,2675000,15.77313920671969
11916,4,1,0,6,0,1,0,19.59,1995,187.74,5,2700000,15.484099099987228
11917,4,1,0,8,0,1,0,18.88,1995,184.0,5,1900000,13.872674880270605
11918,4,1,0,10,0,1,0,22.69,1995,190.0,5,550000,16.720671786825555
11919,4,1,0,8,0,1,0,18.88,1995,184.0,5,1245000,15.720671786825555
11920,4,1,0,4,0,1,0,13.2,1995,170.0,5,2900000,14.287712379549449
11921,4,1,0,4,0,1,0,22.69,1995,190.0,5,2800000,14.1357092861044
11922,4,1,0,5,0,1,0,21.76,1995,188.0,5,2950000,15.872674880270605
11923,4,1,0,9,1,1,0,16.07,1995,181.0,4,1100000,15.609640474436812
11924,4,1,0,7,0,1,0,18.88,1995,184.0,5,1650000,16.441517715628486
11925,4,1,0,5,0,1,0,21.76,1995,188.0,5,2650000,15.4893462407191
11926,4,1,0,11,0,3,0,12.05,1995,154.0,5,680000,15.550746785383243
11927,4,1,0,4,1,3,0,17.61,1998,184.0,5,2775000,15.010178404020541
11928,4,1,0,5,0,1,0,22.69,1995,190.0,5,2650000,15.4893462407191
11929,4,1,0,12,1,3,0,12.05,1995,154.0,5,750000,13.872674880270605
11930,4,1,0,11,0,3,0,12.05,1995,154.0,5,650000,16.194602975157967
11931,4,1,0,10,0,1,0,22.69,1995,190.0,5,750000,15.67782973321578
11932,4,1,0,8,0,1,0,18.88,1995,184.0,5,1600000,16.28771237954945
11933,4,1,0,8,0,1,0,18.88,1995,184.0,5,1095000,15.4893462407191
11934,4,1,0,7,0,1,0,21.76,1995,188.0,5,2025000,16.457637380991763
11935,4,1,0,7,0,1,0,21.76,1995,188.0,5,2025000,16.457637380991763
11936,4,1,0,9,1,1,0,16.07,1995,181.0,4,950000,15.872674880270605
11937,4,1,0,10,0,1,0,22.69,1995,190.0,5,550000,16.720671786825555
11938,4,1,0,5,0,1,0,13.2,1995,170.0,5,2300000,13.550746785383243
11939,4,1,0,10,0,1,0,22.69,1995,190.0,5,550000,16.720671786825555
11940,4,1,0,12,0,1,0,16.07,1995,181.0,5,1000000,16.310914494888145
11941,4,1,0,3,0,1,0,22.69,1995,190.0,5,3400000,15.425215903299383
11942,4,1,0,10,0,1,0,13.2,1995,170.0,5,1175000,16.457637380991763
11943,4,1,0,8,0,1,0,13.2,1995,170.0,5,1800000,14.425215903299383
11944,4,1,0,8,0,1,0,18.88,1995,184.0,5,1250000,15.727362110318444
11945,4,1,0,10,0,1,0,16.07,1995,181.0,4,900000,14.965784284662087
11946,4,1,0,2,0,1,0,19.59,1995,184.0,5,4300000,10.965784284662087
11947,4,1,0,11,0,1,0,22.69,1995,190.0,5,974000,16.550746785383243
11948,4,1,0,6,0,1,0,21.76,1995,188.0,5,2480000,16.408727780510816
11949,4,1,0,7,0,1,0,18.88,1995,184.0,5,2145000,16.074308741440255
11950,4,1,0,10,0,1,0,16.07,1995,181.0,4,1150000,15.954468971434252
11951,4,1,0,9,0,1,0,18.88,1995,184.0,5,1345000,15.896521622224974
11952,4,1,0,8,0,1,0,18.88,1995,184.0,5,1155000,16.340823716009012
11953,4,1,0,9,1,1,0,16.07,1995,181.0,4,950000,15.872674880270605
11954,4,1,0,4,0,1,0,21.76,1995,188.0,5,3300000,16.1357092861044
11955,4,1,0,7,0,1,0,18.88,1995,184.0,5,2145000,16.074308741440255
11956,4,1,0,2,1,1,0,22.69,1995,190.0,5,4500000,13.287712379549449
11957,4,1,0,12,0,1,0,16.07,1995,181.0,5,1000000,16.310914494888145
11958,4,1,0,4,1,3,0,17.61,1998,184.0,5,2950000,13.992584344005802
11959,4,1,0,6,0,1,0,21.76,1995,188.0,5,2800000,15.287712379549449
11960,4,1,0,8,0,1,0,18.88,1995,184.0,5,1250000,15.727362110318444
11961,4,1,0,6,0,1,0,18.88,1995,184.0,5,2080000,15.010178404020541
11962,4,1,0,11,0,1,0,22.69,1995,190.0,5,974000,16.550746785383243
11963,4,1,0,9,0,1,0,18.88,1995,184.0,5,1100000,16.47357892486078
11964,4,1,0,11,0,1,0,13.2,1995,170.0,5,1040000,16.535639892993036
11965,4,1,0,8,0,1,0,18.88,1995,184.0,5,1399000,15.218714581067502
11966,4,1,0,5,0,1,0,22.69,1995,190.0,5,2700000,16.213711798105674
11967,4,1,0,10,0,1,0,16.07,1995,181.0,4,610000,16.1357092861044
11968,4,1,0,11,0,1,0,16.07,1995,181.0,5,750000,15.943064208162003
11969,4,1,0,7,0,1,0,18.88,1995,184.0,5,2045000,16.103287808412023
11970,4,1,0,9,0,1,0,13.2,1995,170.0,5,995000,15.053247125912426
11971,4,1,0,11,0,1,0,16.07,1995,181.0,5,1175000,16.340841097772266
11972,4,1,0,10,0,1,0,16.07,1995,181.0,4,1150000,15.954468971434252
11973,4,1,0,5,0,1,0,13.2,1995,170.0,5,2300000,13.550746785383243
11974,4,1,0,12,0,3,0,12.05,1995,154.0,5,565000,16.175237650291038
11975,4,1,0,11,0,3,0,12.05,1995,154.0,5,650000,16.194602975157967
11976,4,1,0,7,0,1,0,22.69,1995,190.0,5,1600000,14.535396892311832
11977,4,1,0,7,0,1,0,19.62,1995,187.74,5,2000000,16.848427334023928
11978,4,1,0,7,0,1,0,18.88,1995,184.0,5,1650000,16.441517715628486
11979,4,1,0,2,1,1,0,22.69,1995,190.0,5,4500000,13.287712379549449
11980,4,1,0,9,0,1,0,18.88,1995,184.0,5,845000,15.609640474436812
11981,4,1,0,9,0,1,0,18.88,1995,184.0,5,1345000,15.896521622224974
11982,4,1,0,8,0,1,0,18.88,1995,184.0,5,1900000,13.872674880270605
11983,4,1,0,8,0,1,0,18.88,1995,184.0,5,1100000,16.194602975157967
11984,4,1,0,5,0,1,0,22.69,1995,190.0,5,2090000,16.053247125912428
11985,4,1,0,10,0,1,0,16.07,1995,181.0,5,1125000,16.535639892993036
11986,4,1,0,5,0,1,0,22.69,1995,190.0,5,2650000,15.4893462407191
11987,4,1,0,7,0,1,0,22.69,1995,190.0,5,1600000,14.535396892311832
11988,4,1,0,6,0,1,0,19.59,1995,184.0,5,1890000,15.251186503524336
11989,4,1,0,9,0,1,0,16.07,1995,181.0,4,1250000,15.872674880270605
11990,4,1,0,5,0,1,0,21.76,1995,188.0,5,2700000,15.580494128777294
11991,4,1,0,9,1,1,0,16.07,1995,181.0,4,1100000,15.609640474436812
11992,4,1,0,7,0,1,0,18.88,1995,184.0,5,1699000,14.609640474436812
11993,4,1,0,10,0,1,0,16.07,1995,181.0,4,900000,14.965784284662087
11994,4,1,0,11,0,1,0,16.07,1995,181.0,5,1175000,16.340841097772266
11995,4,1,0,10,0,1,0,16.07,1995,181.0,4,1150000,15.954468971434252
11996,4,1,0,6,0,1,0,22.69,1995,190.0,5,1950000,15.175237650291036
11997,4,1,0,7,0,1,0,21.76,1995,188.0,5,2025000,16.457637380991763
11998,4,1,0,4,1,3,0,15.34,1998,249.0,5,4000000,14.872674880270605
11999,4,1,0,5,0,1,0,22.69,1995,190.0,5,2090000,16.053247125912428
12000,4,1,0,9,1,1,0,16.07,1995,181.0,4,1100000,15.609640474436812
12001,4,1,0,8,0,1,0,18.88,1995,184.0,5,1355000,15.358101707440847
12002,4,1,0,3,0,1,0,21.76,1995,188.0,5,3580000,15.287712379549449
12003,4,1,0,10,0,1,0,16.07,1995,181.0,5,895000,16.457637380991763
12004,4,1,0,9,0,1,0,18.88,1995,184.0,5,1290000,16.194602975157967
12005,4,1,0,11,0,1,0,16.07,1995,181.0,5,925000,15.638209626633582
12006,4,1,0,7,0,1,0,18.88,1995,184.0,5,1685000,15.747143998186747
12007,4,1,0,10,0,1,0,22.69,1995,190.0,5,750000,15.67782973321578
12008,4,1,0,4,1,1,0,22.69,1995,190.0,5,3000000,14.287712379549449
12009,4,1,0,6,0,1,0,19.59,1995,184.0,5,3000000,15.287712379549449
12010,4,1,0,7,0,1,0,18.88,1995,184.0,5,2250000,16.425215903299385
12011,4,1,0,11,0,1,0,16.07,1995,181.0,5,925000,15.638209626633582
12012,4,1,0,9,0,1,0,16.07,1995,181.0,4,1250000,15.872674880270605
12013,4,1,0,8,0,1,0,18.88,1995,184.0,5,1095000,15.4893462407191
12014,4,1,0,2,0,1,0,19.59,1995,184.0,5,4300000,10.965784284662087
12015,4,1,0,8,0,1,0,18.88,1995,184.0,5,1399000,15.218714581067502
12016,4,1,0,4,0,1,0,19.62,1995,187.74,5,2500000,14.66622400280318
12017,4,1,0,4,0,1,0,21.76,1995,188.0,5,3100000,15.1357092861044
12018,4,1,0,6,0,1,0,19.59,1995,184.0,5,1890000,15.251186503524336
12019,4,1,0,10,0,1,0,22.69,1995,190.0,5,550000,16.720671786825555
12020,4,1,0,7,0,1,0,18.88,1995,184.0,5,2250000,16.425215903299385
12021,4,1,0,5,0,1,0,21.76,1995,188.0,5,2525000,15.32333628928017
12022,4,1,0,3,0,1,0,21.76,1995,188.0,5,3580000,15.287712379549449
12023,4,1,0,9,0,1,0,16.07,1995,181.0,5,775000,16.392049039364185
12024,4,1,0,6,0,1,0,21.76,1995,188.0,5,2800000,15.287712379549449
12025,4,1,0,4,1,1,0,21.76,1995,188.0,5,3100000,15.095067301607054
12026,4,1,0,8,0,1,0,18.88,1995,184.0,5,1155000,16.340823716009012
12027,4,1,0,5,0,1,0,21.76,1995,188.0,5,2950000,15.872674880270605
12028,4,1,0,9,0,3,0,12.05,1995,154.0,5,1500000,16.217238290834526
12029,4,1,0,9,1,1,0,16.07,1995,181.0,4,950000,15.872674880270605
12030,4,1,0,5,0,1,0,22.69,1995,190.0,5,2275000,13.720671786825555
12031,4,1,0,4,0,1,0,19.59,1995,187.74,5,3450000,15.010178404020541
12032,4,1,0,6,0,1,0,19.59,1995,184.0,5,1999000,15.32333628928017
12033,4,1,0,2,1,1,0,22.69,1995,190.0,5,4500000,13.287712379549449
12034,4,1,0,7,0,1,0,18.88,1995,184.0,5,1400000,14.175237650291036
12035,4,1,0,7,0,1,0,18.88,1995,184.0,5,1875000,15.68002980232821
12036,4,1,0,3,0,1,0,21.76,1995,188.0,5,3600000,14.77313920671969
12037,4,1,0,6,0,1,0,22.69,1995,190.0,5,1950000,15.175237650291036
12038,4,1,0,8,0,1,0,18.88,1995,184.0,5,1250000,15.727362110318444
12039,4,1,0,12,1,3,0,12.05,1995,154.0,5,750000,13.872674880270605
12040,4,1,0,9,0,1,0,18.88,1995,184.0,5,845000,15.609640474436812
12041,4,1,0,10,0,1,0,16.07,1995,181.0,4,850000,15.638209626633582
12042,4,1,0,11,0,3,0,12.05,1995,154.0,5,650000,16.194602975157967
12043,4,1,0,10,0,1,0,13.2,1995,170.0,5,815000,15.639566818681828
12044,4,1,0,8,0,1,0,18.88,1995,184.0,5,1078000,16.155608843542105
12045,4,1,0,5,0,1,0,22.69,1995,190.0,5,2300000,13.762797262498232
12046,4,1,0,9,0,1,0,16.07,1995,181.0,5,775000,16.392049039364185
12047,4,1,0,9,0,1,0,16.07,1995,181.0,4,1250000,15.872674880270605
12048,4,1,0,9,0,3,0,12.05,1995,154.0,5,1500000,16.217238290834526
12049,4,1,0,8,0,1,0,16.07,1995,181.0,4,1300000,15.872674880270605
12050,4,1,0,8,0,1,0,18.88,1995,184.0,5,1460000,16.074308741440255
12051,4,1,0,3,0,1,0,21.76,1995,188.0,5,3600000,14.77313920671969
12052,4,1,0,8,0,1,0,18.88,1995,184.0,5,1250000,15.727362110318444
12053,4,1,0,8,0,1,0,18.88,1995,184.0,5,1100000,16.194602975157967
12054,4,1,0,8,0,1,0,18.88,1995,184.0,5,1355000,15.358101707440847
12055,4,1,0,4,0,1,0,13.2,1995,170.0,5,2900000,14.287712379549449
12056,4,1,0,3,0,1,0,21.76,1995,188.0,5,3580000,15.287712379549449
12057,4,1,0,5,0,1,0,13.2,1995,170.0,5,2300000,13.550746785383243
12058,4,1,0,8,0,1,0,18.88,1995,184.0,5,1465000,16.68002980232821
12059,4,1,0,8,0,1,0,18.88,1995,184.0,5,1399000,15.218714581067502
12060,4,1,0,8,0,1,0,18.88,1995,184.0,5,1175000,16.408727780510816
12061,4,1,0,8,0,1,0,18.88,1995,184.0,5,1399000,15.218714581067502
12062,4,1,0,12,0,1,0,16.07,1995,181.0,5,1000000,16.310914494888145
12063,4,1,0,8,0,1,0,18.88,1995,184.0,5,1355000,15.358101707440847
12064,4,1,0,9,0,1,0,19.62,1995,187.74,5,825000,15.720671786825555
12065,4,1,0,5,0,1,0,21.76,1995,188.0,5,2650000,16.11553140416677
12066,4,1,0,6,0,1,0,21.76,1995,188.0,5,2800000,15.287712379549449
12067,4,1,0,10,0,1,0,16.07,1995,181.0,4,900000,14.965784284662087
12068,4,1,0,6,0,1,0,18.88,1995,184.0,5,1600000,16.19263957448707
12069,4,1,0,9,0,1,0,16.07,1995,181.0,4,1250000,15.872674880270605
12070,4,1,0,6,0,1,0,21.76,1995,188.0,5,2480000,16.408727780510816
12071,4,1,0,4,0,1,0,19.62,1995,187.74,5,2500000,14.66622400280318
12072,4,1,0,9,1,1,0,16.07,1995,181.0,4,1100000,15.609640474436812
12073,4,1,0,10,0,1,0,13.2,1995,170.0,5,775000,16.074308741440255
12074,4,1,0,8,0,1,0,18.88,1995,184.0,5,1465000,16.68002980232821
12075,4,1,0,5,0,1,0,19.59,1995,184.0,5,2500000,16.55824132193017
12076,4,1,0,7,0,1,0,18.88,1995,184.0,5,2045000,16.103287808412023
12077,4,1,0,8,0,1,0,13.2,1995,170.0,5,835000,15.848427334023928
12078,4,1,0,4,1,3,0,17.61,1998,184.0,5,2775000,15.010178404020541
12079,4,1,0,4,0,1,0,22.69,1995,190.0,5,2800000,14.1357092861044
12080,4,1,0,9,0,1,0,16.07,1995,181.0,4,1250000,15.872674880270605
12081,4,1,0,8,0,1,0,18.88,1995,184.0,5,1375000,16.457637380991763
12082,4,1,0,4,0,1,0,21.76,1995,188.0,5,3300000,16.1357092861044
12083,4,1,0,13,1,3,0,10.9,2497,215.0,5,1600000,16.550746785383243
12084,4,1,0,7,0,1,0,18.88,1995,184.0,5,1700000,15.609640474436812
12085,4,1,0,6,0,1,0,19.59,1995,184.0,5,1999000,15.32333628928017
12086,4,1,0,10,0,1,0,16.07,1995,181.0,5,875000,14.550746785383243
12087,4,1,0,8,0,1,0,18.88,1995,184.0,5,1900000,13.872674880270605
12088,4,1,0,8,0,1,0,18.88,1995,184.0,5,1175000,16.408727780510816
12089,4,1,0,8,0,3,0,14.59,1997,245.0,5,1800000,15.609640474436812
12090,4,1,0,11,0,1,0,16.07,1995,181.0,5,825000,16.573809883837612
12091,4,1,0,4,0,1,0,18.88,1995,184.0,5,2350000,13.872674880270605
12092,4,1,0,8,0,1,0,13.2,1995,170.0,5,1800000,14.425215903299383
12093,4,1,0,7,0,1,0,18.88,1995,184.0,5,1700000,15.609640474436812
12094,4,1,0,6,1,1,0,18.88,1995,184.0,5,1750000,16.095067301607052
12095,4,1,0,9,1,1,0,18.88,1995,184.0,5,1200000,15.609640474436812
12096,4,1,0,4,0,1,0,19.59,1995,187.74,5,3450000,15.010178404020541
12097,4,1,0,8,0,1,0,18.88,1995,184.0,5,1250000,15.727362110318444
12098,4,1,0,10,0,1,0,22.69,1995,190.0,5,750000,15.67782973321578
12099,4,1,0,7,0,1,0,18.88,1995,184.0,5,2145000,16.074308741440255
12100,4,1,0,8,0,1,0,18.88,1995,184.0,5,1155000,16.340823716009012
12101,4,1,0,10,0,1,0,22.69,1995,190.0,5,880000,14.965784284662087
12102,4,1,0,8,0,1,0,13.2,1995,170.0,5,1800000,14.425215903299383
12103,4,1,0,5,0,1,0,22.69,1995,190.0,5,2650000,15.4893462407191
12104,4,1,0,10,0,1,0,13.2,1995,170.0,5,1175000,16.457637380991763
12105,103,25,87,5,1,3,1,23.84,1199,84.0,5,370000,16.28771237954945
12106,103,25,87,2,1,3,1,23.84,1199,84.0,5,498000,14.042685372219351
12107,103,25,87,3,1,3,1,23.84,1199,84.0,5,440000,14.287712379549449
12108,103,25,87,4,0,1,1,27.28,1047,69.0,5,350000,15.12686576693927
12109,103,25,87,3,1,3,1,23.84,1199,84.0,5,420000,15.155608843542105
12110,103,25,87,4,1,3,1,23.84,1199,84.0,5,400000,15.609640474436812
12111,103,25,87,4,0,3,1,23.84,1199,84.0,5,465000,14.965784284662087
12112,103,25,87,3,1,3,1,23.84,1199,84.0,5,470000,14.287712379549449
12113,103,25,87,2,1,3,1,23.84,1199,84.0,5,434000,15.095067301607054
12114,103,25,87,2,0,3,1,23.84,1199,84.0,5,445000,14.4893462407191
12115,103,25,87,4,0,1,1,27.28,1047,69.0,5,435000,15.358101707440847
12116,103,25,87,2,0,3,1,23.84,1199,84.48,5,425000,14.416005780559267
12117,103,25,87,3,1,3,0,23.84,1199,83.83,5,475000,14.77313920671969
12118,103,25,87,3,0,3,1,23.84,1199,84.0,5,475000,14.919980595048962
12119,103,25,87,4,0,1,1,27.28,1047,69.0,5,545000,15.16788851318065
12120,103,25,87,5,0,3,1,23.84,1199,84.0,5,325000,15.550746785383243
12121,103,25,87,5,1,1,1,27.28,1047,69.0,5,380000,15.623995767413883
12122,103,25,87,4,1,3,1,23.84,1199,84.0,5,335000,14.5980525001616
12123,103,25,87,4,0,1,1,27.28,1047,69.0,5,495000,15.010178404020541
12124,103,25,87,5,1,1,1,27.28,1047,69.0,5,400000,14.095067301607054
12125,103,25,87,3,1,3,1,23.84,1199,84.0,5,400000,14.609640474436812
12126,103,25,87,4,0,1,1,27.28,1047,69.0,5,435000,15.358101707440847
12127,103,25,87,3,1,3,1,23.84,1199,84.0,5,440000,14.287712379549449
12128,103,25,87,4,1,3,1,23.84,1199,84.0,5,425000,13.872674880270605
12129,103,25,87,2,1,1,1,27.28,1047,69.0,5,550000,15.095067301607054
12130,103,25,87,3,0,1,1,27.28,1047,69.0,5,440000,15.098895664426024
12131,103,25,87,5,1,3,1,23.84,1199,84.0,5,285000,16.095067301607052
12132,103,25,87,3,1,3,1,23.84,1199,84.0,5,400000,14.609640474436812
12133,103,25,87,4,1,3,1,23.84,1199,84.0,5,400000,14.970285676897028
12134,103,25,87,4,1,3,1,23.84,1199,84.0,5,300000,16.609640474436812
12135,103,25,87,5,1,1,1,27.28,1047,69.0,5,400000,15.872674880270605
12136,103,25,87,4,1,3,1,23.84,1199,84.0,5,425000,13.872674880270605
12137,103,25,87,3,1,1,1,27.28,1047,69.0,5,380000,15.943064208162003
12138,103,25,87,4,1,3,1,23.84,1199,84.0,5,300000,16.609640474436812
12139,103,25,87,3,1,3,1,23.84,1199,84.0,5,470000,14.287712379549449
12140,103,25,87,5,0,3,1,23.84,1199,84.48,5,385000,14.720671786825555
12141,103,25,87,2,1,3,1,23.84,1199,84.0,5,555000,13.425215903299383
12142,103,25,87,2,1,3,0,23.84,1199,83.83,5,540000,14.287712379549449
12143,103,25,87,4,1,3,1,23.84,1199,84.0,5,400000,15.609640474436812
12144,103,25,87,2,1,3,1,23.84,1199,84.0,5,550000,13.287712379549449
12145,103,25,87,4,1,3,1,23.84,1199,84.0,5,420000,16.28771237954945
12146,103,25,87,3,1,1,1,27.28,1047,69.0,5,410000,16.095067301607052
12147,103,25,87,3,0,1,1,27.28,1047,69.0,5,495000,15.358101707440847
12148,103,25,87,3,0,3,1,23.84,1199,84.0,5,565000,12.287712379549449
12149,103,25,87,4,1,3,1,23.84,1199,84.0,5,410000,13.1357092861044
12150,103,25,87,4,0,3,1,23.84,1199,84.0,5,499000,14.956965966070614
12151,103,25,87,4,0,3,1,23.84,1199,84.0,5,525000,14.919980595048962
12152,103,25,87,3,1,1,1,27.28,1047,69.0,5,410000,16.095067301607052
12153,103,25,87,3,0,3,0,23.84,1199,83.83,5,520000,14.1357092861044
12154,103,25,87,4,1,3,1,23.84,1199,84.0,5,425000,13.872674880270605
12155,103,25,87,5,0,3,1,23.84,1199,84.0,5,450000,13.726218159332198
12156,103,25,87,3,1,1,1,27.28,1047,69.0,5,375000,15.872674880270605
12157,103,25,87,4,1,3,0,23.84,1199,83.83,5,480000,14.872674880270605
12158,103,25,87,2,1,3,1,23.84,1199,84.0,5,470000,13.550746785383243
12159,103,25,87,4,0,3,1,23.84,1199,84.0,5,400000,14.98615313572529
12160,103,25,87,5,0,3,1,23.84,1199,84.0,5,450000,13.726218159332198
12161,103,25,87,2,1,3,0,23.84,1199,83.83,5,540000,14.287712379549449
12162,103,25,87,4,1,3,1,23.84,1199,84.0,5,380000,15.872674880270605
12163,103,25,87,4,1,3,1,23.84,1199,84.0,5,470000,9.965784284662087
12164,103,25,87,3,1,3,1,23.84,1199,84.0,5,400000,14.609640474436812
12165,103,25,87,3,1,3,1,23.84,1199,84.0,5,390000,15.213711798105672
12166,103,25,87,3,1,3,1,23.84,1199,84.0,5,450000,14.872674880270605
12167,103,25,87,4,1,3,1,23.84,1199,84.0,5,490000,14.287712379549449
12168,103,25,87,3,0,3,1,23.84,1199,84.0,5,525000,13.965784284662087
12169,103,25,87,4,1,3,1,23.84,1199,84.0,5,380000,15.872674880270605
12170,103,25,87,2,1,3,1,23.84,1199,84.0,5,510000,13.287712379549449
12171,103,25,87,4,1,3,1,23.84,1199,84.0,5,300000,16.609640474436812
12172,103,25,87,2,1,3,1,23.84,1199,84.0,5,470000,13.550746785383243
12173,103,25,87,3,0,3,0,23.84,1199,83.83,5,500000,14.98370619265935
12174,103,25,87,3,1,1,1,27.28,1047,69.0,5,381000,16.053247125912428
12175,103,25,87,2,1,3,1,23.84,1199,84.0,5,550000,11.550746785383243
12176,103,25,87,4,0,3,0,23.84,1199,83.83,5,525000,13.464035152189913
12177,103,25,87,2,1,3,1,23.84,1199,83.83,5,530000,13.872674880270605
12178,103,25,87,3,1,1,1,27.28,1047,69.0,5,500000,13.287712379549449
12179,103,25,87,2,1,3,1,23.84,1199,84.0,5,600000,13.872674880270605
12180,103,25,87,2,1,3,1,23.84,1199,84.0,5,520000,12.287712379549449
12181,103,25,87,2,1,3,1,23.84,1199,84.0,5,539000,13.965784284662087
12182,103,25,87,3,0,3,1,23.84,1199,84.0,5,545000,15.115734586343134
12183,103,25,87,5,0,3,1,23.84,1199,84.0,5,325000,15.550746785383243
12184,103,25,87,3,1,1,1,27.28,1047,69.0,5,450000,15.609640474436812
